"ensembl" "SUM149_JQ1_12H_R2" "SUM149_JQ1_12H_R1" "SUM149_DMSO_12H_R2" "SUM149_DMSO_12H_R1"
"ENSG00000183389" 0 1 0 0
"ENSG00000202147" 0 0 0 0
"ENSG00000180934" 0 3 1 0
"ENSG00000255481" 0 1 0 0
"ENSG00000262980" 1 0 0 0
"ENSG00000234895" 0 0 0 0
"ENSG00000180919" 0 1 0 0
"ENSG00000254444" 1 1 0 0
"ENSG00000180913" 0 0 1 0
"ENSG00000180909" 0 0 0 0
"ENSG00000255307" 2 2 0 0
"ENSG00000175485" 2 0 0 1
"ENSG00000267940" 14 29 26 30
"ENSG00000180878" 5 11 3 4
"ENSG00000051009" 2356 2227 1253 1916
"ENSG00000132259" 6 18 3 7
"ENSG00000110148" 4 2 0 0
"ENSG00000270435" 0 0 0 0
"ENSG00000170955" 1870 1702 1012 1563
"ENSG00000282556" 5 6 1 2
"ENSG00000254443" 1 1 0 0
"ENSG00000166311" 457 456 95 148
"ENSG00000166313" 178 177 332 547
"ENSG00000110169" 62 51 7 6
"ENSG00000110171" 441 411 340 479
"ENSG00000132254" 5044 4563 2669 3804
"ENSG00000132286" 1019 1113 993 1404
"ENSG00000283977" 0 0 0 0
"ENSG00000254595" 50 26 33 40
"ENSG00000179532" 1319 1279 642 872
"ENSG00000132275" 967 916 891 1253
"ENSG00000254400" 1 2 1 0
"ENSG00000166333" 60 67 43 69
"ENSG00000166337" 253 228 158 251
"ENSG00000254641" 0 0 0 0
"ENSG00000285338" 0 0 0 0
"ENSG00000166340" 891 861 881 1180
"ENSG00000255680" 0 0 0 1
"ENSG00000166341" 15 25 5 10
"ENSG00000255390" 0 0 0 0
"ENSG00000255410" 0 0 0 0
"ENSG00000158042" 2327 2196 2044 3045
"ENSG00000241678" 0 1 1 1
"ENSG00000254838" 25 30 27 45
"ENSG00000254781" 1 0 0 0
"ENSG00000188124" 4 0 6 18
"ENSG00000279486" 0 2 1 0
"ENSG00000184933" 3 3 1 3
"ENSG00000283415" 1 5 1 3
"ENSG00000254712" 0 1 1 1
"ENSG00000166363" 0 0 0 0
"ENSG00000170790" 4 2 0 3
"ENSG00000170782" 1 0 1 0
"ENSG00000166368" 1 1 1 2
"ENSG00000178358" 1 0 0 0
"ENSG00000149054" 260 251 318 509
"ENSG00000149050" 9 10 22 31
"ENSG00000158077" 9 10 11 12
"ENSG00000170748" 0 2 2 1
"ENSG00000255179" 0 0 0 0
"ENSG00000221703" 0 0 0 0
"ENSG00000170743" 1 0 1 0
"ENSG00000251364" 8 4 3 7
"ENSG00000183801" 1 1 1 2
"ENSG00000166387" 20 30 52 78
"ENSG00000254864" 0 0 0 0
"ENSG00000166394" 112 118 164 253
"ENSG00000183378" 2 5 16 11
"ENSG00000275612" 0 0 4 2
"ENSG00000276668" 0 0 4 2
"ENSG00000271758" 0 0 0 0
"ENSG00000254707" 0 0 0 0
"ENSG00000176716" 0 0 0 0
"ENSG00000227892" 0 0 0 0
"ENSG00000254951" 3 2 6 12
"ENSG00000166408" 0 0 1 0
"ENSG00000241008" 1 0 3 1
"ENSG00000183303" 0 0 0 0
"ENSG00000182334" 1 2 0 0
"ENSG00000170688" 1 1 4 4
"ENSG00000252769" 0 0 0 0
"ENSG00000279000" 2 1 0 0
"ENSG00000170683" 1 0 0 0
"ENSG00000182261" 3 3 3 1
"ENSG00000175390" 1923 1725 1826 2615
"ENSG00000254642" 0 0 0 0
"ENSG00000255420" 1 0 0 0
"ENSG00000166402" 167 171 765 1145
"ENSG00000254921" 0 0 0 0
"ENSG00000248332" 1 0 0 0
"ENSG00000279391" 1 0 0 0
"ENSG00000166405" 3 1 2 6
"ENSG00000246820" 2 0 0 0
"ENSG00000166407" 0 4 6 6
"ENSG00000130413" 2 8 1 0
"ENSG00000252778" 0 0 0 0
"ENSG00000166436" 1726 1696 784 1083
"ENSG00000254900" 4 7 7 0
"ENSG00000166441" 6919 6025 6569 9330
"ENSG00000200983" 0 0 0 0
"ENSG00000212607" 10 7 9 17
"ENSG00000166444" 506 474 1001 1335
"ENSG00000254665" 0 0 0 0
"ENSG00000255159" 0 0 0 0
"ENSG00000252905" 0 0 0 0
"ENSG00000202276" 0 0 0 0
"ENSG00000166452" 380 349 492 743
"ENSG00000176029" 5 2 4 8
"ENSG00000176009" 3 4 1 2
"ENSG00000223080" 0 1 0 0
"ENSG00000175348" 1785 1670 951 1432
"ENSG00000254860" 47 51 24 38
"ENSG00000175352" 145 152 23 37
"ENSG00000253973" 1 0 0 0
"ENSG00000175356" 11 9 2 8
"ENSG00000264984" 0 0 0 0
"ENSG00000213538" 5 7 2 5
"ENSG00000184014" 1317 1384 1196 1640
"ENSG00000255097" 0 0 0 0
"ENSG00000273725" 0 0 0 0
"ENSG00000166471" 1814 1845 1246 1714
"ENSG00000254884" 1 0 0 2
"ENSG00000205339" 9149 8951 8313 11533
"ENSG00000201998" 4 8 7 13
"ENSG00000254397" 3 3 1 6
"ENSG00000268403" 91 77 71 127
"ENSG00000166478" 787 777 557 802
"ENSG00000166483" 1046 988 1911 2460
"ENSG00000238387" 0 0 0 0
"ENSG00000243964" 1 4 0 0
"ENSG00000255463" 0 0 0 0
"ENSG00000239470" 0 2 0 0
"ENSG00000133789" 1517 1382 1364 1731
"ENSG00000201564" 0 0 0 0
"ENSG00000245522" 25 19 48 75
"ENSG00000246273" 23 35 91 111
"ENSG00000133812" 646 748 917 1324
"ENSG00000255476" 0 0 0 0
"ENSG00000252568" 0 0 0 0
"ENSG00000254765" 0 0 0 0
"ENSG00000254865" 0 0 0 0
"ENSG00000254719" 0 0 0 0
"ENSG00000254554" 18 16 9 12
"ENSG00000148926" 1125 1036 359 576
"ENSG00000133805" 71 107 147 230
"ENSG00000221574" 0 0 0 0
"ENSG00000255823" 65 68 26 41
"ENSG00000283813" 0 0 0 0
"ENSG00000110315" 964 1024 385 558
"ENSG00000177112" 2 1 2 2
"ENSG00000133800" 1 3 0 0
"ENSG00000072952" 3 4 2 4
"ENSG00000206858" 0 0 0 0
"ENSG00000198730" 4716 4675 1711 2367
"ENSG00000110321" 46437 46057 34664 47654
"ENSG00000238622" 0 0 0 0
"ENSG00000246308" 14 8 12 13
"ENSG00000236287" 3176 3077 1629 2174
"ENSG00000247271" 350 308 234 376
"ENSG00000250041" 2 5 16 13
"ENSG00000254401" 5 3 1 1
"ENSG00000254957" 0 0 0 0
"ENSG00000270897" 0 0 0 0
"ENSG00000255123" 0 0 0 0
"ENSG00000255260" 0 0 0 0
"ENSG00000110328" 502 504 572 893
"ENSG00000254598" 4 8 14 20
"ENSG00000255351" 0 0 0 0
"ENSG00000255462" 0 0 0 1
"ENSG00000266645" 0 0 0 0
"ENSG00000280288" 0 0 0 0
"ENSG00000255309" 0 1 0 0
"ENSG00000278529" 0 0 0 0
"ENSG00000170242" 4615 4370 2703 3751
"ENSG00000255492" 0 2 0 0
"ENSG00000050165" 7 7 8 8
"ENSG00000254486" 1 0 0 0
"ENSG00000254991" 0 1 4 1
"ENSG00000255400" 0 1 0 1
"ENSG00000133816" 2728 2725 2282 3387
"ENSG00000275373" 0 1 0 0
"ENSG00000254680" 0 0 0 0
"ENSG00000254983" 0 0 0 0
"ENSG00000197702" 1579 1488 1565 2208
"ENSG00000254847" 0 1 0 0
"ENSG00000187079" 4439 4716 3546 5040
"ENSG00000254688" 1 0 0 0
"ENSG00000255067" 0 0 0 0
"ENSG00000252329" 0 0 0 0
"ENSG00000203258" 3 1 0 1
"ENSG00000251381" 1446 1302 888 1291
"ENSG00000254670" 8 1 4 3
"ENSG00000189431" 37 56 30 43
"ENSG00000255558" 2 0 0 1
"ENSG00000255018" 0 0 0 0
"ENSG00000133794" 1547 1545 912 1283
"ENSG00000222162" 0 1 0 0
"ENSG00000148925" 1304 1249 708 987
"ENSG00000254583" 1 0 0 0
"ENSG00000255401" 0 0 0 0
"ENSG00000152266" 0 0 0 0
"ENSG00000228901" 0 1 0 0
"ENSG00000197601" 4246 4586 4755 6688
"ENSG00000254791" 0 1 0 1
"ENSG00000240454" 0 0 0 0
"ENSG00000200685" 0 1 0 0
"ENSG00000255075" 1 0 0 0
"ENSG00000255088" 0 1 0 0
"ENSG00000255411" 0 0 0 0
"ENSG00000254927" 0 0 0 2
"ENSG00000254930" 0 0 0 0
"ENSG00000201856" 0 0 0 0
"ENSG00000254438" 1 0 1 2
"ENSG00000262655" 58 75 42 67
"ENSG00000212365" 0 0 0 0
"ENSG00000254418" 0 2 0 0
"ENSG00000133818" 1259 1372 876 1200
"ENSG00000255074" 5 3 2 5
"ENSG00000129083" 9180 8842 6353 8998
"ENSG00000251991" 2 2 3 3
"ENSG00000256206" 0 0 0 0
"ENSG00000129084" 1447 1462 1673 2368
"ENSG00000152270" 131 141 285 420
"ENSG00000255040" 0 2 1 1
"ENSG00000186104" 1512 1299 591 901
"ENSG00000175868" 5 2 6 13
"ENSG00000253179" 0 0 0 0
"ENSG00000110680" 1 1 0 1
"ENSG00000250640" 0 0 0 0
"ENSG00000188487" 0 2 3 6
"ENSG00000253072" 0 0 0 0
"ENSG00000254946" 0 1 0 0
"ENSG00000254789" 0 1 0 0
"ENSG00000254695" 0 0 0 0
"ENSG00000254645" 0 0 0 2
"ENSG00000254661" 1 0 0 0
"ENSG00000110693" 18 25 20 20
"ENSG00000284094" 0 0 0 0
"ENSG00000254878" 0 0 0 0
"ENSG00000213785" 2 1 1 1
"ENSG00000241943" 1 0 0 0
"ENSG00000110696" 3058 3093 3613 5197
"ENSG00000166689" 282 291 668 969
"ENSG00000199883" 0 0 0 0
"ENSG00000244398" 4 1 4 4
"ENSG00000184669" 2 6 10 28
"ENSG00000110700" 5003 4742 4758 6614
"ENSG00000272034" 7 8 16 15
"ENSG00000201403" 0 0 0 0
"ENSG00000011405" 1921 2111 1545 2138
"ENSG00000201586" 1 0 0 0
"ENSG00000240808" 0 3 1 0
"ENSG00000213779" 2 4 0 1
"ENSG00000070081" 270 229 302 481
"ENSG00000197149" 7 11 6 2
"ENSG00000188211" 37 45 241 308
"ENSG00000260196" 8 7 50 59
"ENSG00000187486" 7 11 12 17
"ENSG00000006071" 2 1 0 0
"ENSG00000255035" 0 0 1 1
"ENSG00000006611" 1 0 0 0
"ENSG00000188162" 1 2 0 0
"ENSG00000254586" 0 0 0 0
"ENSG00000255335" 0 0 0 0
"ENSG00000129152" 0 0 1 0
"ENSG00000129159" 13 4 17 14
"ENSG00000129158" 208 218 177 250
"ENSG00000255448" 0 0 0 0
"ENSG00000129167" 17 7 14 13
"ENSG00000166788" 474 476 717 1103
"ENSG00000255254" 0 0 0 0
"ENSG00000166787" 0 0 0 0
"ENSG00000179826" 0 0 0 0
"ENSG00000255470" 0 0 1 0
"ENSG00000254857" 0 0 0 0
"ENSG00000179817" 0 0 0 0
"ENSG00000255138" 0 0 0 0
"ENSG00000254546" 0 0 0 0
"ENSG00000189332" 0 0 0 0
"ENSG00000148965" 0 0 1 0
"ENSG00000255071" 0 0 0 0
"ENSG00000134339" 4 4 3 3
"ENSG00000200336" 0 0 0 0
"ENSG00000212789" 10 7 8 3
"ENSG00000173432" 113 107 138 200
"ENSG00000201695" 0 0 0 0
"ENSG00000110756" 808 884 566 759
"ENSG00000110768" 974 977 1223 1757
"ENSG00000264603" 0 0 0 0
"ENSG00000134333" 27655 26261 15581 22097
"ENSG00000256006" 9 5 1 1
"ENSG00000166796" 5 1 0 0
"ENSG00000256734" 1 2 0 0
"ENSG00000166800" 8 7 6 3
"ENSG00000074319" 1463 1349 763 1005
"ENSG00000256464" 1 3 1 3
"ENSG00000256588" 2 6 1 0
"ENSG00000256361" 2 3 0 1
"ENSG00000151116" 487 542 463 626
"ENSG00000274589" 0 0 0 0
"ENSG00000247595" 27 22 25 27
"ENSG00000256282" 7 6 7 5
"ENSG00000279837" 3 4 1 2
"ENSG00000179119" 1113 1129 610 925
"ENSG00000257043" 1 3 1 4
"ENSG00000151117" 57 67 14 24
"ENSG00000179057" 4 2 1 0
"ENSG00000254966" 1 4 0 1
"ENSG00000110786" 1 4 1 2
"ENSG00000276789" 1 0 0 0
"ENSG00000254529" 0 0 0 0
"ENSG00000255511" 2 0 1 0
"ENSG00000254541" 0 0 0 0
"ENSG00000255536" 0 0 0 0
"ENSG00000170255" 2 0 0 0
"ENSG00000255244" 0 0 0 0
"ENSG00000254738" 0 1 0 0
"ENSG00000254720" 0 0 0 0
"ENSG00000255424" 0 0 0 0
"ENSG00000183695" 2 2 0 1
"ENSG00000177054" 847 886 755 1009
"ENSG00000129170" 0 0 0 0
"ENSG00000255308" 0 1 2 2
"ENSG00000129173" 84 107 367 440
"ENSG00000254544" 0 0 0 0
"ENSG00000255160" 4 0 0 0
"ENSG00000166833" 997 938 1530 2273
"ENSG00000255270" 0 0 0 0
"ENSG00000200687" 0 0 0 0
"ENSG00000255043" 0 0 0 0
"ENSG00000254622" 1 0 1 0
"ENSG00000265210" 0 0 0 0
"ENSG00000207407" 0 0 0 0
"ENSG00000270607" 5 7 18 35
"ENSG00000264309" 0 0 0 0
"ENSG00000254542" 0 0 0 0
"ENSG00000254453" 0 0 0 1
"ENSG00000254894" 0 0 0 0
"ENSG00000279266" 2 0 0 0
"ENSG00000109851" 2 3 0 0
"ENSG00000109854" 1152 1097 1478 2106
"ENSG00000185238" 663 653 1334 1889
"ENSG00000255291" 0 3 3 3
"ENSG00000165970" 2 0 0 0
"ENSG00000165973" 0 0 0 0
"ENSG00000254906" 0 0 0 0
"ENSG00000201059" 0 0 0 0
"ENSG00000254816" 0 0 0 0
"ENSG00000255167" 0 0 0 0
"ENSG00000225477" 0 0 0 0
"ENSG00000252816" 0 0 0 0
"ENSG00000254820" 0 0 0 0
"ENSG00000171714" 5 1 0 4
"ENSG00000255372" 1 0 0 0
"ENSG00000254768" 0 1 0 0
"ENSG00000091664" 1 1 1 0
"ENSG00000254540" 0 0 0 0
"ENSG00000255323" 0 0 0 0
"ENSG00000255357" 0 0 0 0
"ENSG00000183161" 413 377 359 490
"ENSG00000148935" 3 5 15 17
"ENSG00000222427" 0 0 0 0
"ENSG00000198168" 620 629 604 899
"ENSG00000246225" 3 4 3 1
"ENSG00000255359" 0 1 0 0
"ENSG00000255418" 1 0 0 0
"ENSG00000271491" 0 0 0 0
"ENSG00000255293" 4 3 1 0
"ENSG00000275868" 0 0 0 0
"ENSG00000254564" 0 0 0 0
"ENSG00000254465" 1 0 0 0
"ENSG00000240881" 0 1 0 0
"ENSG00000255193" 0 0 0 0
"ENSG00000254861" 0 0 0 0
"ENSG00000252519" 0 0 0 0
"ENSG00000277803" 0 0 0 0
"ENSG00000254594" 0 0 0 0
"ENSG00000207252" 0 0 0 0
"ENSG00000187398" 2 6 2 0
"ENSG00000255489" 0 0 0 0
"ENSG00000255368" 1 0 0 0
"ENSG00000240298" 2 2 1 1
"ENSG00000255454" 0 0 0 0
"ENSG00000254456" 0 1 0 0
"ENSG00000254754" 0 0 0 0
"ENSG00000255086" 0 0 0 0
"ENSG00000255243" 1 0 0 0
"ENSG00000254819" 0 0 0 0
"ENSG00000134343" 1 3 0 0
"ENSG00000255505" 0 0 0 0
"ENSG00000169550" 2 0 1 0
"ENSG00000148942" 1 1 0 0
"ENSG00000176971" 20 17 54 83
"ENSG00000129151" 2 1 3 5
"ENSG00000254560" 0 3 0 0
"ENSG00000109881" 520 486 919 1307
"ENSG00000205213" 2125 2392 1239 1795
"ENSG00000254862" 11 6 3 0
"ENSG00000242527" 0 2 2 1
"ENSG00000148943" 1795 1975 980 1293
"ENSG00000245573" 27 31 12 7
"ENSG00000278483" 0 0 0 1
"ENSG00000212289" 0 0 0 0
"ENSG00000240036" 3 0 1 1
"ENSG00000254934" 0 0 0 0
"ENSG00000176697" 15 22 25 40
"ENSG00000255496" 0 1 0 0
"ENSG00000177447" 1 2 1 0
"ENSG00000224411" 79 80 56 59
"ENSG00000255094" 8 4 1 2
"ENSG00000121621" 1584 1531 1049 1480
"ENSG00000207874" 0 0 0 0
"ENSG00000169519" 342 317 270 449
"ENSG00000271332" 0 0 0 0
"ENSG00000222385" 0 0 0 0
"ENSG00000238149" 0 0 0 0
"ENSG00000273912" 0 0 0 0
"ENSG00000254606" 0 0 1 0
"ENSG00000248990" 0 0 0 0
"ENSG00000249867" 2 4 24 31
"ENSG00000272882" 0 0 0 0
"ENSG00000254526" 0 3 4 1
"ENSG00000255450" 2 1 3 9
"ENSG00000254530" 0 0 0 0
"ENSG00000255281" 0 0 0 0
"ENSG00000255227" 0 0 0 1
"ENSG00000255029" 0 0 1 0
"ENSG00000255117" 0 0 0 0
"ENSG00000255047" 0 0 0 0
"ENSG00000254734" 0 0 0 0
"ENSG00000243505" 0 0 0 0
"ENSG00000240554" 1 0 0 0
"ENSG00000261340" 0 0 0 0
"ENSG00000182255" 1 1 0 1
"ENSG00000254532" 0 0 1 0
"ENSG00000255288" 0 0 0 0
"ENSG00000131808" 0 0 0 0
"ENSG00000152219" 679 673 738 1182
"ENSG00000242353" 0 1 0 0
"ENSG00000066382" 3 3 2 0
"ENSG00000255480" 0 0 0 0
"ENSG00000254489" 0 0 0 0
"ENSG00000170959" 2 1 0 0
"ENSG00000255370" 0 1 0 0
"ENSG00000255525" 0 0 0 0
"ENSG00000170946" 439 512 298 445
"ENSG00000148950" 249 199 219 333
"ENSG00000109911" 987 974 615 869
"ENSG00000228061" 0 0 3 0
"ENSG00000007372" 3 6 7 7
"ENSG00000281880" 3 3 1 1
"ENSG00000285283" 0 0 0 0
"ENSG00000254584" 0 0 2 1
"ENSG00000254836" 0 0 0 0
"ENSG00000254627" 0 0 0 0
"ENSG00000212551" 0 0 0 0
"ENSG00000255490" 0 0 0 0
"ENSG00000049449" 1187 1002 1984 2815
"ENSG00000255252" 0 0 0 0
"ENSG00000227160" 0 1 0 0
"ENSG00000255375" 1 2 0 1
"ENSG00000184937" 107 113 307 511
"ENSG00000183242" 16 10 60 69
"ENSG00000278822" 0 0 0 0
"ENSG00000273677" 0 1 0 1
"ENSG00000278045" 0 0 0 0
"ENSG00000276530" 0 0 0 0
"ENSG00000273908" 0 0 0 0
"ENSG00000277119" 0 0 0 0
"ENSG00000149100" 7827 7358 9853 13874
"ENSG00000270903" 8 10 11 34
"ENSG00000186714" 8 6 5 11
"ENSG00000244535" 0 0 2 3
"ENSG00000135378" 1368 1422 1092 1625
"ENSG00000060749" 3253 3497 5409 7294
"ENSG00000200615" 0 0 0 0
"ENSG00000121690" 394 387 197 288
"ENSG00000176148" 998 993 801 1130
"ENSG00000213713" 75 65 78 115
"ENSG00000280798" 270 262 287 429
"ENSG00000176102" 1986 1969 2274 3139
"ENSG00000247151" 1 4 4 6
"ENSG00000206808" 0 0 1 0
"ENSG00000241950" 0 0 0 0
"ENSG00000200485" 0 0 0 0
"ENSG00000241255" 12 8 5 5
"ENSG00000110422" 1837 2129 2271 3256
"ENSG00000110427" 12 15 4 6
"ENSG00000254537" 1 0 0 0
"ENSG00000255207" 1 0 0 0
"ENSG00000255202" 2 2 0 1
"ENSG00000284969" 0 0 1 2
"ENSG00000205177" 7 5 0 1
"ENSG00000085063" 6606 6130 2949 3904
"ENSG00000110429" 2601 2691 1448 2047
"ENSG00000254508" 0 0 0 0
"ENSG00000255272" 0 1 0 0
"ENSG00000255161" 1 0 0 0
"ENSG00000255169" 0 0 0 0
"ENSG00000254619" 0 0 0 0
"ENSG00000255133" 0 0 0 0
"ENSG00000135363" 19 12 4 0
"ENSG00000184566" 0 1 0 1
"ENSG00000135387" 19270 18704 18407 26116
"ENSG00000135372" 6790 6257 7238 10190
"ENSG00000166016" 2039 2041 846 1356
"ENSG00000201867" 1 0 0 0
"ENSG00000254708" 1 1 0 2
"ENSG00000220204" 0 0 0 0
"ENSG00000216708" 0 0 0 0
"ENSG00000121691" 2383 2414 1505 2108
"ENSG00000135374" 0 4 2 2
"ENSG00000255271" 0 0 0 0
"ENSG00000255427" 0 0 0 0
"ENSG00000135373" 328 356 359 473
"ENSG00000271369" 1 0 0 0
"ENSG00000270491" 0 0 0 0
"ENSG00000149089" 716 642 772 1029
"ENSG00000110435" 2617 2545 2854 4025
"ENSG00000251862" 0 0 0 0
"ENSG00000255521" 60 62 31 48
"ENSG00000026508" 10693 10105 7782 10942
"ENSG00000255443" 27 33 14 34
"ENSG00000251194" 46 40 10 17
"ENSG00000110436" 11 9 4 5
"ENSG00000255004" 0 0 0 1
"ENSG00000215380" 0 1 0 0
"ENSG00000255542" 0 0 0 0
"ENSG00000149090" 9 5 2 3
"ENSG00000254669" 0 0 0 0
"ENSG00000179431" 476 421 1186 1799
"ENSG00000254686" 3 0 0 0
"ENSG00000166326" 5496 5221 7051 10175
"ENSG00000186082" 0 1 0 0
"ENSG00000254919" 0 1 5 8
"ENSG00000179241" 1885 1849 1984 2839
"ENSG00000254672" 0 0 1 0
"ENSG00000255256" 0 0 0 0
"ENSG00000241228" 0 0 0 0
"ENSG00000263389" 0 0 0 0
"ENSG00000280321" 6 2 1 2
"ENSG00000110442" 835 742 947 1335
"ENSG00000135362" 22 23 25 55
"ENSG00000254566" 0 1 0 0
"ENSG00000255186" 0 0 0 0
"ENSG00000255060" 0 0 0 0
"ENSG00000175104" 665 647 362 543
"ENSG00000280331" 1 3 2 0
"ENSG00000166349" 17 19 16 23
"ENSG00000175097" 2 0 0 0
"ENSG00000166352" 252 246 274 359
"ENSG00000254498" 0 0 0 0
"ENSG00000251838" 0 0 0 0
"ENSG00000242834" 0 0 0 0
"ENSG00000254516" 0 0 0 0
"ENSG00000279004" 0 0 1 0
"ENSG00000254784" 0 0 0 0
"ENSG00000255477" 1 0 0 0
"ENSG00000255175" 0 0 0 0
"ENSG00000254562" 0 0 0 0
"ENSG00000240975" 1 2 1 0
"ENSG00000201591" 0 0 0 0
"ENSG00000270588" 0 1 0 0
"ENSG00000255347" 0 0 0 0
"ENSG00000279675" 0 0 0 0
"ENSG00000148948" 2 1 0 0
"ENSG00000206806" 0 0 0 0
"ENSG00000254579" 2 1 0 0
"ENSG00000252922" 0 0 0 0
"ENSG00000255132" 0 0 0 0
"ENSG00000255388" 0 0 0 0
"ENSG00000242729" 0 1 0 0
"ENSG00000255563" 0 0 0 0
"ENSG00000255171" 0 2 0 0
"ENSG00000254668" 0 0 0 0
"ENSG00000255279" 0 0 0 0
"ENSG00000254822" 0 0 0 0
"ENSG00000255300" 0 0 0 0
"ENSG00000255109" 0 0 0 0
"ENSG00000254914" 2 2 0 0
"ENSG00000271028" 0 0 0 0
"ENSG00000254725" 0 0 0 0
"ENSG00000251557" 3 2 3 7
"ENSG00000166181" 5011 4796 3863 5543
"ENSG00000254907" 8 4 8 2
"ENSG00000252652" 1 3 1 1
"ENSG00000052841" 2942 2893 2030 2648
"ENSG00000255340" 0 0 0 1
"ENSG00000254577" 5 10 4 6
"ENSG00000252355" 1 0 1 0
"ENSG00000254463" 4 4 2 2
"ENSG00000213697" 0 0 0 1
"ENSG00000283217" 1 0 0 1
"ENSG00000211568" 0 0 0 0
"ENSG00000235661" 1 0 0 0
"ENSG00000283341" 74 51 76 113
"ENSG00000199077" 0 0 0 0
"ENSG00000149084" 2666 2887 2292 3236
"ENSG00000243721" 0 0 0 0
"ENSG00000283393" 0 0 0 0
"ENSG00000254512" 0 0 0 0
"ENSG00000283483" 0 0 0 0
"ENSG00000246250" 15 18 16 24
"ENSG00000283375" 0 0 0 0
"ENSG00000166199" 503 474 925 1331
"ENSG00000213693" 69 62 70 113
"ENSG00000244926" 10 10 8 13
"ENSG00000254409" 0 3 6 4
"ENSG00000187479" 8 9 2 3
"ENSG00000244953" 1 0 0 0
"ENSG00000205126" 0 1 0 0
"ENSG00000110455" 399 395 264 412
"ENSG00000255165" 1 2 3 5
"ENSG00000151348" 6834 6464 5713 8123
"ENSG00000052850" 329 335 1190 1832
"ENSG00000255451" 2 2 0 1
"ENSG00000255106" 0 0 0 2
"ENSG00000085117" 300 258 151 169
"ENSG00000254693" 0 2 0 0
"ENSG00000255092" 0 0 0 0
"ENSG00000244267" 0 0 0 0
"ENSG00000275725" 0 0 0 0
"ENSG00000255079" 0 0 0 0
"ENSG00000255032" 0 0 0 0
"ENSG00000157570" 16 25 214 327
"ENSG00000175274" 6 7 1 1
"ENSG00000254654" 2 0 0 0
"ENSG00000019485" 11 12 15 29
"ENSG00000254664" 0 0 0 0
"ENSG00000019505" 2 1 0 0
"ENSG00000254497" 0 0 0 0
"ENSG00000254427" 0 0 0 0
"ENSG00000255267" 1 2 0 0
"ENSG00000255041" 1 0 0 0
"ENSG00000254651" 0 0 0 0
"ENSG00000254746" 0 0 0 0
"ENSG00000255519" 0 1 0 0
"ENSG00000254514" 0 0 0 0
"ENSG00000175264" 1 1 0 1
"ENSG00000255091" 0 0 0 0
"ENSG00000276639" 0 0 0 0
"ENSG00000254519" 2 1 0 1
"ENSG00000255426" 0 0 0 0
"ENSG00000255226" 0 1 0 0
"ENSG00000205106" 3 0 0 1
"ENSG00000181830" 1101 1031 1512 2324
"ENSG00000255447" 0 1 0 1
"ENSG00000121671" 2146 2041 541 766
"ENSG00000121653" 522 475 277 424
"ENSG00000255498" 0 0 0 0
"ENSG00000234776" 17 21 5 11
"ENSG00000121680" 1432 1233 567 931
"ENSG00000165905" 540 544 1256 2011
"ENSG00000135365" 1035 1015 989 1368
"ENSG00000254653" 0 0 1 0
"ENSG00000255314" 0 0 0 0
"ENSG00000254871" 0 1 0 0
"ENSG00000255269" 0 1 0 0
"ENSG00000254639" 2 1 10 9
"ENSG00000255007" 0 0 0 0
"ENSG00000157613" 13 6 7 7
"ENSG00000149091" 2238 2065 1459 2158
"ENSG00000264102" 2 0 0 3
"ENSG00000110492" 295 236 254 455
"ENSG00000180720" 4 5 1 3
"ENSG00000110497" 3052 2738 1615 2435
"ENSG00000244313" 28 30 32 26
"ENSG00000265014" 0 0 0 0
"ENSG00000283497" 0 0 0 0
"ENSG00000180423" 288 262 191 295
"ENSG00000175224" 4155 3912 3129 4390
"ENSG00000175220" 2668 2605 1989 3066
"ENSG00000175213" 657 680 661 1013
"ENSG00000180210" 0 4 0 0
"ENSG00000175216" 14530 13963 12886 17898
"ENSG00000263540" 1 2 0 0
"ENSG00000252427" 0 0 0 1
"ENSG00000212135" 4 2 4 4
"ENSG00000247675" 51 34 4 6
"ENSG00000134569" 38 20 37 51
"ENSG00000149179" 473 431 450 641
"ENSG00000271350" 0 1 0 0
"ENSG00000255520" 3 1 1 0
"ENSG00000149182" 3294 3059 3002 4446
"ENSG00000270060" 35 21 17 27
"ENSG00000165912" 990 900 2378 3789
"ENSG00000275208" 2 0 1 2
"ENSG00000243802" 58 57 29 70
"ENSG00000134574" 1258 1045 1027 1518
"ENSG00000256897" 6 10 6 13
"ENSG00000134575" 1124 932 660 1064
"ENSG00000025434" 459 416 806 1147
"ENSG00000110514" 4464 4478 3573 5142
"ENSG00000256746" 3 1 4 0
"ENSG00000283338" 0 0 0 2
"ENSG00000134571" 3 3 1 5
"ENSG00000066336" 4 6 2 3
"ENSG00000255197" 3 3 6 6
"ENSG00000264583" 0 0 0 0
"ENSG00000165915" 2140 2069 1030 1544
"ENSG00000165916" 4624 4142 6443 9698
"ENSG00000165917" 9 6 0 1
"ENSG00000149187" 10264 9525 6323 9501
"ENSG00000270072" 0 0 0 0
"ENSG00000265559" 0 0 1 0
"ENSG00000213619" 2639 2331 3070 4457
"ENSG00000110536" 403 389 607 841
"ENSG00000123444" 205 244 253 360
"ENSG00000200376" 3 1 1 0
"ENSG00000231880" 0 0 0 0
"ENSG00000196666" 1 4 3 3
"ENSG00000172247" 5 6 2 0
"ENSG00000109919" 6027 5457 5797 8262
"ENSG00000165923" 64 65 37 85
"ENSG00000109920" 5080 5044 3790 5200
